trail_id,name,popularity,length,elevation_gain,difficulty_rating,num_reviews,gpt_rating,feature_wildlife,feature_beach,feature_cave,feature_waterfall,feature_paved,feature_lake,feature_historic-site,feature_dogs-leash,feature_views,feature_dogs,feature_strollers,feature_forest,feature_hot-springs,feature_wild-flowers,feature_ada,feature_city-walk,feature_dogs-no,feature_river,feature_kids,feature_partially-paved,feature_rails-trails,activity_skiing,activity_cross-country-skiing,activity_off-road-driving,activity_nature-trips,activity_surfing,activity_birding,activity_fly-fishing,activity_fishing,activity_walking,activity_sea-kayaking,activity_canoeing,activity_snowshoeing,activity_trail-running,activity_whitewater-kayaking,activity_camping,activity_bike-touring,activity_backpacking,activity_hiking,activity_scenic-driving,activity_snowboarding,activity_paddle-sports,activity_mountain-biking,activity_horseback-riding,activity_road-biking,activity_ice-climbing,activity_rock-climbing,activity_rails-trails,steepness,gain_x_length,gain_x_steepness,length_x_steepness,elevation_gain_sq,length_sq,steepness_sq,log_elevation_gain,log_length,sqrt_elevation_gain,sqrt_length,steepness_bin,route_type_out and back,route_type_point to point
10264672,Skunk Point Loop,2.075,9816.974,75.8952,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007731017717138685,745061.2051248001,0.586747135845784,75.89519992268983,5760.08138304,96372978.51667601,5.9768634942712246e-05,4.342443455837851,9.191970066417303,8.711785121316986,99.08064392200932,0,False,False
10341188,Wowona to Half Dome to Yosemite Valley,2.0733,51820.748,2477.7192,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04781326582784693,128397262.2779616,118.46784675636023,2477.7191995218673,6139092.43404864,2685389923.279504,0.002286108389124355,7.815497254139056,10.855565185696934,49.776693341362076,227.6417097106767,0,False,True
10336074,Vogelsang Basin Loop via John Muir Trail,2.0525,67592.28,2094.8904,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030993042396114907,141598418.486112,64.92702698241412,2094.8903996900694,4388565.788012161,4568716315.5984,0.000960568676967376,7.647733753997423,11.1212638488057,45.76997268952648,259.98515342226756,0,False,False
10038496,Twin Meadows Trail,2.0467,7563.898,226.7712,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02998073211724863,1715274.2261376,6.7987665991070125,226.77119970019268,51425.177149439995,57212552.954404004,0.0008988442982862235,5.428341616330475,8.93127414298549,15.058924264368953,86.97067321804518,0,True,False
10320139,Lake Eleanor to Laurel Lake,2.041,29772.79,979.932,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03291367720898388,29175309.650280003,32.25316553475399,979.9319996708632,960266.724624,886419024.3841001,0.0010833101474171849,6.888503140139382,10.301383755278522,31.303865575995562,172.5479353686969,0,True,False
10314387,Onion Valley to Horseshoe Meadows,2.0379,107182.044,5020.9704,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046845257023942814,538157870.3354976,235.20864889760898,5020.970399531548,25210143.75767616,11487990556.017935,0.0021944781056392635,8.521577645634052,11.582293343466594,70.8588060864703,327.3866887947645,0,False,True
10299404,Deer Cove To Cedar Grove,2.0274,20438.618,1431.9504,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07006101876846027,29267087.220547196,100.32390384990418,1431.9503992993898,2050481.9480601598,417737105.74992394,0.004908546350874542,7.26749081452851,9.9252303552976,37.84112049080999,142.9636946920441,0,False,True
10478797,Old Dale Road: Pinto Basin Road to Route 62,2.0133,41520.972,252.984,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006092920944602905,10504141.580448002,1.5414115122494214,252.9839999390708,64000.904256,1723991115.824784,3.712368563718076e-05,5.537271272908465,10.633978011894953,15.905470756943977,203.76695512275782,0,False,True
10269467,Negropolis Trail,2.0031,2253.076,128.9304,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05722416794984204,290489.9899104,7.377934863440314,128.9303994277583,16623.048044159998,5076351.461776,0.003274605397551729,4.86699892247068,7.720495411866248,11.354752309055446,47.46657771527246,0,True,False
10022053,Skidoo OHV Road,1.9954,27680.648,496.824,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01794842374428936,13752410.261952002,8.917207678332817,496.82399982051584,246834.08697600002,766218273.6999041,0.0003221459149045701,6.210246600904711,10.22852494553157,22.289549120608072,166.37502216378516,0,True,False
10264120,Yosemite Creek Trail to Yosemite Creek Campground,1.9874,5632.69,97.8408,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017370173012592256,551106.8957519999,1.6995116236904364,97.84079982629827,9572.82214464,31727196.636099994,0.0003017229104873883,4.5935104749767675,8.6365199238483,9.891450854146726,75.05124915682616,0,True,False
10396556,Manly Beacon via Zabriskie Point and Gower Gulch,1.9866,5149.888,164.8968,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032019492400573585,849200.0515584,5.279911834478903,164.8967996798051,27190.954650240004,26521346.412544,0.0010252478935903896,5.111365908282219,8.54692440597839,12.841214895795492,71.76272012681794,0,False,False
10018608,Hidden Valley OHV Drive,1.9826,47314.596,817.7784,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017283850417472896,38692854.6135264,14.134359540240318,817.7783998271614,668761.51150656,2238670994.6432157,0.00029873148525357804,6.7078134733707815,10.764595245291193,28.596824998590318,217.51918536074007,0,True,False
10264122,Cascade Creek from Tamarack Campground Trail,1.951,7081.096,236.8296,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03344533101451339,1677013.1332416,7.9208443660348005,236.8295996655467,56088.25943616,50141920.561216,0.0011185901666703713,5.4715544508585845,8.865325188072772,15.38926898848675,84.14924836265621,0,True,False
10396557,"Red Canyon, Manly Beacon, Zabriskie Point Loop",1.9383,7563.898,358.7496,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474291958360237,2713545.3819407998,17.015205034495168,358.749599525708,128701.27550015999,57212552.954404004,0.002249528617651888,5.885408233883607,8.93127414298549,18.94068636559932,86.97067321804518,0,False,False
10315438,Raker Peak Loop,1.9309,5793.624,346.8624,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598696773213628,2009590.3253375997,20.76653996291347,346.8623994013032,120313.52453375999,33566079.053376,0.0035843782625641033,5.851806999283522,8.66468587014855,18.6242422664655,76.11585905709795,0,False,False
10259106,Merced River High Trail,1.9262,75156.178,2644.7496,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035190049175306645,198769271.7030288,93.06886848037259,2644.7495996480993,6994700.44670016,5648451091.567684,0.0012383395609604998,7.880709706787958,11.22733690625519,51.42712902739176,274.14627117653816,0,False,False
10472836,Crystal Lake Trail,1.9222,1609.34,114.9096,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07140169217566399,184928.61566399998,8.204739887228678,114.90959928598308,13204.216172159999,2589975.2356,0.0050982016455482755,4.752810576941373,7.384200615807349,10.719589544380886,40.11658011346431,0,True,False
10269465,Reggie Dome,1.9167,1448.406,15.8496,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01094278806534364,22956.6557376,0.17343881372047057,15.84959989057212,251.20982016000002,2097879.940836,0.00011974461064302722,2.824326917644196,7.278909096310604,3.981155611125996,38.057929528548975,0,True,False
10042325,Paradise Peak,1.8604,15127.796,918.972,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06074724959224249,13902020.945712,55.825021452282265,918.9719993925276,844509.536784,228850211.81761602,0.003690228333022205,6.82434323479733,9.624355226616645,30.314550961543205,122.99510559367799,0,True,False
10270254,Pride Rock,1.8555,4023.35,3.9624,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009848509302326396,15942.12204,0.0039023733259538115,3.9623999901514906,15.700613760000001,16187345.2225,9.699313547800956e-07,1.6018894946767708,8.300118686128409,1.990577805562998,63.42988254758163,0,True,False
10332210,Huckleberry Trail to Alta Trail Loop,1.8551,7081.096,252.984,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03572667276968612,1791403.990464,9.038276583966274,252.9839996427333,64000.904256,50141920.561216,0.0012763951471922318,5.537271272908465,8.865325188072772,15.905470756943977,84.14924836265621,0,False,False
10031446,Santa Barbara Island Loop,1.8169,8851.37,329.7936,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037259045732740755,2919125.1772320005,12.287794824765212,329.79359962740955,108763.81860096002,78346750.87690002,0.001388236488914467,5.801494615924895,9.088440498761033,18.160220262981394,94.08171979720609,0,False,False
10257652,South Fork of the Tuolumne Trail,1.8094,5149.888,191.7192,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03722783866905875,987332.4074495999,7.137291447361009,191.71919962772162,36756.25164864,26521346.412544,0.0013859119719694662,5.261234207197958,8.54692440597839,13.846270255920906,71.76272012681794,0,True,False
10308381,Pohono Trail via McGurk Meadow Trail,1.7862,24783.836,1265.8344,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05107499902312338,31372232.172758397,64.65249074343598,1265.83439948925,1602336.72822336,614238526.8748959,0.0026086555252120545,7.144276469332105,10.117987293527396,35.57856658158111,157.4288283638038,0,True,False
10258344,Visitor Contact Station to Vista Point,1.7763,482.802,13.716,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028409160931206563,6622.112232,0.3896600513324292,13.715999715908392,188.12865599999998,233097.77120400002,0.0008070804248151933,2.688935337242528,6.181675732107027,3.7035118468826314,21.972755858107558,0,True,False
10483854,Rattlesnake Canyon from Indian Cove Picnic Area,1.7737,4506.152,120.7008,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02678578080192195,543896.1513216,3.233065171416621,120.7007997321422,14568.68312064,20305405.847104,0.0007174780531686106,4.801565573513371,8.413420747438137,10.986391582316735,67.12787796437483,0,True,False
10388993,Scotty's Spring,1.7716,17863.674,747.9792,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04187152091900495,13361656.5875808,31.319026719780588,747.9791995812848,559472.88363264,319110848.77827597,0.0017532242640706693,6.618711212771135,9.790580522320122,27.349208398050575,133.65505602108735,0,True,False
10040394,Pinon Mesa via Hummingbird Spring Trail,1.7579,5632.69,305.7144,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054275026578286714,1721994.443736,16.592657185364978,305.7143994572498,93461.29436736001,31727196.636099994,0.0029457785100737294,5.725917021436347,8.6365199238483,17.484690446216085,75.05124915682616,0,True,False
10293872,White Wolf to Upper Yosemite Falls to Yosemite Valley Lodge,1.7357,22530.76,306.9336,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013622869351223454,6915447.277536,4.181316332300679,306.93359986377135,94208.23480896001,507635146.1775999,0.00018558256936050332,5.72988417531633,10.022681148440036,17.519520541384686,150.10249831365232,0,False,True
10335544,White Mountain via Sawmill Walk-in Campground,1.7286,10621.644,606.8568,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057133980335686285,6445816.8885792,34.67214447777751,606.8567994286602,368275.17570624,112819321.26273601,0.003264291708998587,6.409939327909699,9.270743228027937,24.634463663737435,103.06136036362028,0,True,False
10257653,Aspen Valley Trail,1.7169,20921.42,1175.9184,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056206433379662364,24601882.732127998,66.09417920951915,1175.9183994379357,1382784.08345856,437705814.81639993,0.0031591631532624236,7.0706547760548855,9.948576590264876,34.29166662616444,144.64238659535454,0,False,True
10003914,Jakey Lake Trail,1.7075,9495.106,345.948,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03643434835120919,3284812.9304879997,12.604389943404117,345.9479996356565,119680.01870399999,90157037.951236,0.00132746173977726,5.84917491280956,9.158637098821979,18.599677416557522,97.44283452363237,0,True,False
10257658,White Wolf to Smith Meadow Trail,1.7058,25588.506,682.752,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02668197978159335,17470603.648512,18.217175059842422,682.7519997331801,466150.29350399994,654771639.312036,0.0007119280450653563,6.527595278777617,10.149937624551715,26.129523531821242,159.96407721735528,0,True,False
10257676,Mather Ranger Station to Smith Meadow Trail,1.6931,28002.516,938.784,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033524987528433164,26288313.980544,31.4727218918926,938.7839996647501,881315.398656,784140902.330256,0.0011239247887815992,6.845650061624875,10.240085352702481,30.63958224258288,167.33952312588917,0,True,False
10336695,Crescent Lake from Chilnualna Falls Trailhead,1.6823,30094.658,1401.7752,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04657887122472737,42185945.2368816,65.29310652681646,1401.7751995342112,1964973.7113350402,905688440.136964,0.0021695912445697354,7.24620783918189,10.312136187839881,37.440288460427226,173.47811965778277,0,True,False
10372809,"Trans Sierra Trip: Colby Pass Trail, High Sierra Trail, John Muir Trail, Mount Whitney, PCT",1.6658,120539.566,5409.8952,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04488065934758047,652106419.5134832,242.7996635773107,5409.895199551193,29266966.074983038,14529786971.468357,0.002014273583473562,8.596169829501006,11.699741622562762,73.55198977594011,347.1880844729554,0,False,True
10327774,Tamarack Creek to El Capitan,1.6593,17541.806,691.896,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03944268905981363,12137105.404176,27.29023878972881,691.8959996055731,478720.07481599995,307714957.74163604,0.0015557257202691418,6.540879915777879,9.77239923032617,26.30391605826022,132.44548312418962,0,False,True
10517641,"Butte Lake, Cluster Lakes and Cinder Cone Loop",1.5999,32669.602,836.9808,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025619559116263627,27343829.6176416,21.443079084777626,836.9807997438044,700536.8595686401,1067302894.8384039,0.0006563618093117267,6.730995188525095,10.3942309311165,28.930620456533592,180.74734299568556,0,False,False
10462912,Big 4 Mines OHV Trail,1.5801,26071.308,485.8512,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01863547466869116,12666776.2773696,9.054067730353204,485.8511998136452,236051.38854144,679713100.8308641,0.00034728091612742993,6.187958532246622,10.168629033887324,22.042032574152504,161.46612028534037,0,True,False
10111637,Careys Castle Trail [CLOSED],1.5663,12070.05,388.9248,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03222230228356776,4694341.78224,12.532052471176135,388.924799677777,151262.50005504,145686107.00249997,0.0010382767644536162,5.965953900018606,9.398565302851441,19.721176435496947,109.86377929053779,0,True,False
10261704,Jack Gunn Maltese Peak Trail,1.5654,1770.274,134.7216,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07610211709542072,238494.1457184,10.252598978482432,134.72159923897883,18149.909506559998,3133870.035076,0.0057915322264051276,4.910605728823846,7.479454340666092,11.606963427184562,42.074624181328105,0,False,False
10270286,Jubilee Mountain,1.5523,3540.548,358.7496,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10132600913382332,1270170.1787808,36.35066524635546,358.7495989867399,128701.27550015999,12535480.140304,0.010266960126987648,5.885408233883607,8.172319198680821,18.94068636559932,59.50250414898519,0,True,False
10351113,Big Oak Flat Road to Tuloumne Meadows,1.5485,84007.548,5156.9112,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06138628399660155,433219465.1657375,316.5636154684553,5156.911199386136,26593733.124685436,7057268120.972303,0.0037682758629114196,8.548286970317909,11.338673834552822,71.81163693998347,289.84055616838714,0,False,True
10257657,White Wolf to Aspen Valley Trail,1.5431,29933.724,638.8608,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021342509865681095,19123482.8616192,13.634892926796917,638.860799786575,408143.12177664007,896027832.5081758,0.00045550272736669486,6.461250652697163,10.306774423340332,25.275695836118935,173.01365264047806,0,True,False
10331143,Miguel Meadow to Lake Eleanor to Laurel Lake Loop,1.5367,40233.5,1414.8816,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03516675406435762,56925638.853599995,49.75679325738481,1414.8815996483322,2001889.94201856,1618734522.25,0.001236700591423013,7.255507654938459,10.602480115511591,37.61491193662428,200.58290056732153,0,False,False
10310060,Mount Whitney from Cottonwood Lakes Walk in Campground,1.4981,47475.53,2806.9032,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05912315669585508,133259217.07869601,165.95297772369705,2806.9031994087686,7878705.574170241,2253925948.7809,0.003495547657682633,7.940193291617024,10.767990762649344,52.98021517510098,217.88880191510532,0,False,True
10369012,Grand Canyon of the Tuolumne and Rogers Lake,1.4581,66626.676,3213.8112,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04823610290145104,214125557.54757124,155.02172774903585,3213.8111995176387,10328582.42924544,4439113954.808977,0.0023267216231193737,8.075523910219518,11.106875325764738,56.690485974279675,258.1214365371462,0,True,False
10480470,Tamarack Flat to Eagle Peak,1.4549,32347.734,1463.9544,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045256783660562815,47355607.5193296,66.25386756972904,1463.9543995474323,2143162.4852793603,1046375894.934756,0.002048176467298985,7.289579394686871,10.384330164696504,38.26165704723203,179.8547580688373,0,True,False
10327394,Hetch Hetchy to Yosemite Valley,1.4544,91249.578,3039.7704,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03331270638497499,277377766.21689117,101.26297881293796,3039.770399666873,9240204.08471616,8326485485.178082,0.0011097364066915533,8.019866183347208,11.421364605671252,55.134112852207934,302.0754508396867,0,True,False
10003613,Elephant Seal Cove Trail,1.4391,5310.822,250.8504,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04723381795278807,1332221.8230288,11.848622126984068,250.85039952766184,62925.92318016,28204830.315684002,0.0022310335583971244,5.52883526043737,8.577690181558685,15.838257479912366,72.87538679142637,0,True,False
10290223,Silver Lake to Yosemite Village,1.4361,84812.218,2709.9768,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031952669834439104,229839143.13654238,86.59099394938981,2709.976799680473,7343974.256538239,7193112322.079523,0.0010209731095486747,7.905064291734273,11.348206682274625,52.057437508966956,291.22537320776155,0,False,True
10259149,Pleasant Valley To El Dorado Mine and Pinto Basin,1.4111,27519.714,491.9472,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017876174142697786,13538246.2471008,8.794133816212577,491.94719982123826,242012.04758784,757334658.641796,0.00031955760198005694,6.20040206891566,10.222694236478162,22.17988277696706,165.89066881533753,0,True,False
10316147,Inyo Mine Trail,1.3858,1287.472,72.8472,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05658157958711662,93788.7302784,4.121809644498602,72.8471994341842,5306.71454784,1657584.150784,0.003201475148573212,4.301998093566666,7.161212299161699,8.535057117559319,35.88136006340897,0,True,False
10297082,May Lake Camp to Yosemite Valley,1.3743,45544.322,1969.9224,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04325286474936373,89718780.10061279,85.204787133942,1969.922399567471,3880594.2620217595,2074285266.439684,0.0018708103090267518,7.586256935499939,10.726463197084756,44.383807858271915,213.4111571591326,0,False,True
10258330,Visitor Center to Butterfield Homestead Trail,1.365,7242.03,46.9392,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648149758219519,339935.094576,0.3042363113101764,46.93919993518503,2203.28849664,52446998.520899996,4.2009810908002094e-05,3.869933541340926,8.887794906116888,6.851218869661077,85.10011750873203,0,True,False
10484490,Redwood Creek Trail,1.3415,6598.294,255.7272,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038756563380236524,1687363.2493968,9.911107434850422,255.72719961243436,65396.400819840004,43537483.710436,0.0015020712050462907,5.548014042528603,8.794717952595882,15.991472727675834,81.22988366358774,0,True,False
